ot_id,event_id,timestamp,actividad,area,usuario,tipo_ot,prioridad,zona,canal_origen,es_loop,tipo_loop,duracion_horas_desde_evento_anterior,sla_objetivo_horas,estado_final,orden_evento,fecha_evento,dia_semana,hora_evento
OT_00013,OT_00013_EV_005,2026-01-31T19:30:51Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Media,Sur,Web,0,NA,1.58,96,Cerrada,5,2026-01-31,sábado,16
OT_00013,OT_00013_EV_006,2026-01-31T20:13:27Z,Asignación,Backoffice operativo,USR_27,Reparación,Media,Sur,Web,0,NA,0.71,96,Cerrada,6,2026-01-31,sábado,17
OT_00013,OT_00013_EV_007,2026-02-01T13:09:51Z,Agenda coordinada,Backoffice operativo,USR_27,Reparación,Media,Sur,Web,0,NA,16.94,96,Cerrada,7,2026-02-01,domingo,10
OT_00013,OT_00013_EV_008,2026-02-01T15:51:51Z,Trabajo iniciado,Técnico de campo,USR_18,Reparación,Media,Sur,Web,0,NA,2.7,96,Cerrada,8,2026-02-01,domingo,12
OT_00013,OT_00013_EV_009,2026-02-01T16:19:27Z,Trabajo finalizado,Técnico de campo,USR_18,Reparación,Media,Sur,Web,0,NA,0.46,96,Cerrada,9,2026-02-01,domingo,13
OT_00013,OT_00013_EV_010,2026-02-01T19:06:15Z,Validación de cierre,Supervisión de trabajo,USR_25,Reparación,Media,Sur,Web,0,NA,2.78,96,Cerrada,10,2026-02-01,domingo,16
OT_00013,OT_00013_EV_011,2026-02-01T19:48:51Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Media,Sur,Web,0,NA,0.71,96,Cerrada,11,2026-02-01,domingo,16
OT_00014,OT_00014_EV_001,2026-03-06T04:25:31Z,WO creada,Atención al cliente,USR_01,Inspección,Media,Este,Call center,0,NA,0,96,Cerrada,1,2026-03-06,viernes,1
OT_00014,OT_00014_EV_002,2026-03-06T08:21:55Z,Validación inicial,Backoffice operativo,USR_27,Inspección,Media,Este,Call center,0,NA,3.94,96,Cerrada,2,2026-03-06,viernes,5
OT_00014,OT_00014_EV_003,2026-03-06T08:38:43Z,Clasificación de WO,Backoffice operativo,USR_12,Inspección,Media,Este,Call center,0,NA,0.28,96,Cerrada,3,2026-03-06,viernes,5
OT_00014,OT_00014_EV_004,2026-03-06T11:10:31Z,Asignación,Backoffice operativo,USR_27,Inspección,Media,Este,Call center,0,NA,2.53,96,Cerrada,4,2026-03-06,viernes,8
OT_00014,OT_00014_EV_005,2026-03-06T19:26:43Z,Agenda coordinada,Backoffice operativo,USR_12,Inspección,Media,Este,Call center,0,NA,8.27,96,Cerrada,5,2026-03-06,viernes,16
OT_00014,OT_00014_EV_006,2026-03-06T22:20:43Z,Trabajo iniciado,Técnico de campo,USR_03,Inspección,Media,Este,Call center,0,NA,2.9,96,Cerrada,6,2026-03-06,viernes,19
OT_00014,OT_00014_EV_007,2026-03-07T00:50:07Z,Trabajo finalizado,Técnico de campo,USR_13,Inspección,Media,Este,Call center,0,NA,2.49,96,Cerrada,7,2026-03-07,viernes,21
OT_00014,OT_00014_EV_008,2026-03-07T05:08:43Z,Validación de cierre,Supervisión de trabajo,USR_15,Inspección,Media,Este,Call center,0,NA,4.31,96,Cerrada,8,2026-03-07,sábado,2
OT_00014,OT_00014_EV_009,2026-03-07T05:57:19Z,WO cerrada,Backoffice operativo,USR_07,Inspección,Media,Este,Call center,0,NA,0.81,96,Cerrada,9,2026-03-07,sábado,2
OT_00015,OT_00015_EV_001,2026-03-18T00:13:38Z,WO creada,Atención al cliente,USR_21,Instalación,Media,Sur,Call center,0,NA,0,96,Cerrada,1,2026-03-18,martes,21
OT_00015,OT_00015_EV_002,2026-03-18T03:21:26Z,Validación inicial,Backoffice operativo,USR_22,Instalación,Media,Sur,Call center,0,NA,3.13,96,Cerrada,2,2026-03-18,miércoles,0
OT_00015,OT_00015_EV_003,2026-03-18T04:10:38Z,Clasificación de WO,Backoffice operativo,USR_27,Instalación,Media,Sur,Call center,0,NA,0.82,96,Cerrada,3,2026-03-18,miércoles,1
OT_00015,OT_00015_EV_004,2026-03-18T06:45:26Z,Asignación,Backoffice operativo,USR_22,Instalación,Media,Sur,Call center,0,NA,2.58,96,Cerrada,4,2026-03-18,miércoles,3
OT_00015,OT_00015_EV_005,2026-03-18T20:48:26Z,Agenda coordinada,Backoffice operativo,USR_17,Instalación,Media,Sur,Call center,0,NA,14.05,96,Cerrada,5,2026-03-18,miércoles,17
OT_00015,OT_00015_EV_006,2026-03-19T04:41:14Z,Trabajo iniciado,Técnico de campo,USR_03,Instalación,Media,Sur,Call center,0,NA,7.88,96,Cerrada,6,2026-03-19,jueves,1
OT_00015,OT_00015_EV_007,2026-03-19T05:02:14Z,Trabajo finalizado,Técnico de campo,USR_18,Instalación,Media,Sur,Call center,0,NA,0.35,96,Cerrada,7,2026-03-19,jueves,2
OT_00015,OT_00015_EV_008,2026-03-19T07:23:50Z,Validación de cierre,Supervisión de trabajo,USR_25,Instalación,Media,Sur,Call center,0,NA,2.36,96,Cerrada,8,2026-03-19,jueves,4
OT_00015,OT_00015_EV_009,2026-03-19T08:07:38Z,WO cerrada,Backoffice operativo,USR_27,Instalación,Media,Sur,Call center,0,NA,0.73,96,Cerrada,9,2026-03-19,jueves,5
OT_00016,OT_00016_EV_001,2026-02-13T13:55:31Z,WO creada,Atención al cliente,USR_26,Reparación,Baja,Norte,Web,0,NA,0,168,Cerrada,1,2026-02-13,viernes,10
OT_00016,OT_00016_EV_002,2026-02-13T15:09:55Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Baja,Norte,Web,0,NA,1.24,168,Cerrada,2,2026-02-13,viernes,12
OT_00016,OT_00016_EV_003,2026-02-13T19:23:07Z,Solicitud de información adicional,Atención al cliente,USR_01,Reparación,Baja,Norte,Web,1,Información incompleta,4.22,168,Cerrada,3,2026-02-13,viernes,16
OT_00016,OT_00016_EV_004,2026-02-13T23:36:19Z,Validación inicial,Backoffice operativo,USR_17,Reparación,Baja,Norte,Web,1,Información incompleta,4.22,168,Cerrada,4,2026-02-13,viernes,20
OT_00016,OT_00016_EV_005,2026-02-14T00:06:55Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Baja,Norte,Web,0,NA,0.51,168,Cerrada,5,2026-02-14,viernes,21
OT_00016,OT_00016_EV_006,2026-02-14T01:44:07Z,Asignación,Backoffice operativo,USR_22,Reparación,Baja,Norte,Web,0,NA,1.62,168,Cerrada,6,2026-02-14,viernes,22
OT_00016,OT_00016_EV_007,2026-02-14T10:02:07Z,Agenda coordinada,Backoffice operativo,USR_17,Reparación,Baja,Norte,Web,0,NA,8.3,168,Cerrada,7,2026-02-14,sábado,7
OT_00016,OT_00016_EV_008,2026-02-14T13:41:07Z,Trabajo iniciado,Técnico de campo,USR_18,Reparación,Baja,Norte,Web,0,NA,3.65,168,Cerrada,8,2026-02-14,sábado,10
OT_00016,OT_00016_EV_009,2026-02-14T14:44:07Z,Trabajo finalizado,Técnico de campo,USR_13,Reparación,Baja,Norte,Web,0,NA,1.05,168,Cerrada,9,2026-02-14,sábado,11
OT_00016,OT_00016_EV_010,2026-02-14T15:47:43Z,Validación de cierre,Supervisión de trabajo,USR_30,Reparación,Baja,Norte,Web,0,NA,1.06,168,Cerrada,10,2026-02-14,sábado,12
OT_00016,OT_00016_EV_011,2026-02-14T16:30:19Z,WO cerrada,Backoffice operativo,USR_02,Reparación,Baja,Norte,Web,0,NA,0.71,168,Cerrada,11,2026-02-14,sábado,13
OT_00017,OT_00017_EV_001,2026-01-05T21:02:45Z,WO creada,Atención al cliente,USR_06,Instalación,Baja,Norte,Web,0,NA,0,168,Cerrada,1,2026-01-05,lunes,18
OT_00017,OT_00017_EV_002,2026-01-05T21:30:57Z,Validación inicial,Backoffice operativo,USR_17,Instalación,Baja,Norte,Web,0,NA,0.47,168,Cerrada,2,2026-01-05,lunes,18
OT_00017,OT_00017_EV_003,2026-01-05T22:21:57Z,Clasificación de WO,Backoffice operativo,USR_22,Instalación,Baja,Norte,Web,0,NA,0.85,168,Cerrada,3,2026-01-05,lunes,19
OT_00017,OT_00017_EV_004,2026-01-06T03:10:33Z,Asignación,Backoffice operativo,USR_22,Instalación,Baja,Norte,Web,0,NA,4.81,168,Cerrada,4,2026-01-06,martes,0
OT_00017,OT_00017_EV_005,2026-01-06T09:23:45Z,Agenda coordinada,Backoffice operativo,USR_17,Instalación,Baja,Norte,Web,0,NA,6.22,168,Cerrada,5,2026-01-06,martes,6
OT_00017,OT_00017_EV_006,2026-01-06T10:47:09Z,Trabajo iniciado,Técnico de campo,USR_18,Instalación,Baja,Norte,Web,0,NA,1.39,168,Cerrada,6,2026-01-06,martes,7
OT_00017,OT_00017_EV_007,2026-01-06T14:07:33Z,Trabajo finalizado,Técnico de campo,USR_13,Instalación,Baja,Norte,Web,0,NA,3.34,168,Cerrada,7,2026-01-06,martes,11
OT_00017,OT_00017_EV_008,2026-01-06T15:07:33Z,Validación de cierre,Supervisión de trabajo,USR_20,Instalación,Baja,Norte,Web,0,NA,1,168,Cerrada,8,2026-01-06,martes,12
OT_00017,OT_00017_EV_009,2026-01-06T15:19:33Z,WO cerrada,Backoffice operativo,USR_12,Instalación,Baja,Norte,Web,0,NA,0.2,168,Cerrada,9,2026-01-06,martes,12
OT_00018,OT_00018_EV_001,2026-03-07T09:51:07Z,WO creada,Atención al cliente,USR_21,Reparación,Media,Este,Call center,0,NA,0,96,Cerrada,1,2026-03-07,sábado,6
OT_00018,OT_00018_EV_002,2026-03-07T10:06:43Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Media,Este,Call center,0,NA,0.26,96,Cerrada,2,2026-03-07,sábado,7
OT_00018,OT_00018_EV_003,2026-03-07T11:06:43Z,Clasificación de WO,Backoffice operativo,USR_02,Reparación,Media,Este,Call center,0,NA,1,96,Cerrada,3,2026-03-07,sábado,8
OT_00018,OT_00018_EV_004,2026-03-07T12:48:07Z,Asignación,Backoffice operativo,USR_17,Reparación,Media,Este,Call center,0,NA,1.69,96,Cerrada,4,2026-03-07,sábado,9
OT_00018,OT_00018_EV_005,2026-03-07T15:37:19Z,Agenda coordinada,Backoffice operativo,USR_17,Reparación,Media,Este,Call center,0,NA,2.82,96,Cerrada,5,2026-03-07,sábado,12
OT_00018,OT_00018_EV_006,2026-03-08T10:21:25Z,Contacto con cliente para reagendar,Atención al cliente,USR_26,Reparación,Media,Este,Call center,1,Reagendamiento,18.74,96,Cerrada,6,2026-03-08,domingo,7
OT_00018,OT_00018_EV_007,2026-03-09T05:05:31Z,Agenda coordinada,Backoffice operativo,USR_02,Reparación,Media,Este,Call center,1,Reagendamiento,18.74,96,Cerrada,7,2026-03-09,lunes,2
OT_00018,OT_00018_EV_008,2026-03-09T05:27:43Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Media,Este,Call center,0,NA,0.37,96,Cerrada,8,2026-03-09,lunes,2
OT_00018,OT_00018_EV_009,2026-03-09T16:20:22Z,Solicitud de material,Técnico de campo,USR_03,Reparación,Media,Este,Call center,1,Falta de materiales,10.88,96,Cerrada,9,2026-03-09,lunes,13
OT_00018,OT_00018_EV_010,2026-03-10T03:13:01Z,Material preparado,Logística / inventario,USR_09,Reparación,Media,Este,Call center,1,Falta de materiales,10.88,96,Cerrada,10,2026-03-10,martes,0
OT_00018,OT_00018_EV_011,2026-03-10T14:05:40Z,Agenda coordinada,Backoffice operativo,USR_17,Reparación,Media,Este,Call center,1,Falta de materiales,10.88,96,Cerrada,11,2026-03-10,martes,11
OT_00018,OT_00018_EV_012,2026-03-11T00:58:19Z,Trabajo iniciado,Técnico de campo,USR_18,Reparación,Media,Este,Call center,1,Falta de materiales,10.88,96,Cerrada,12,2026-03-11,martes,21
OT_00018,OT_00018_EV_013,2026-03-11T03:26:31Z,Trabajo finalizado,Técnico de campo,USR_03,Reparación,Media,Este,Call center,0,NA,2.47,96,Cerrada,13,2026-03-11,miércoles,0
OT_00018,OT_00018_EV_014,2026-03-11T20:59:13Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Media,Este,Call center,1,Ejecución fallida,17.55,96,Cerrada,14,2026-03-11,miércoles,17
OT_00018,OT_00018_EV_015,2026-03-12T14:31:55Z,Trabajo finalizado,Técnico de campo,USR_18,Reparación,Media,Este,Call center,1,Ejecución fallida,17.55,96,Cerrada,15,2026-03-12,jueves,11
OT_00018,OT_00018_EV_016,2026-03-12T17:50:31Z,Validación de cierre,Supervisión de trabajo,USR_15,Reparación,Media,Este,Call center,0,NA,3.31,96,Cerrada,16,2026-03-12,jueves,14
OT_00018,OT_00018_EV_017,2026-03-12T21:01:19Z,Corrección de cierre,Backoffice operativo,USR_07,Reparación,Media,Este,Call center,1,Cierre administrativo observado,3.18,96,Cerrada,17,2026-03-12,jueves,18
OT_00018,OT_00018_EV_018,2026-03-13T00:12:07Z,Validación de cierre,Supervisión de trabajo,USR_10,Reparación,Media,Este,Call center,1,Cierre administrativo observado,3.18,96,Cerrada,18,2026-03-13,jueves,21
OT_00018,OT_00018_EV_019,2026-03-13T00:31:55Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Media,Este,Call center,0,NA,0.33,96,Cerrada,19,2026-03-13,jueves,21
OT_00019,OT_00019_EV_001,2026-02-14T07:01:16Z,WO creada,Atención al cliente,USR_21,Reparación,Baja,Norte,Sistema,0,NA,0,168,Cerrada,1,2026-02-14,sábado,4
OT_00019,OT_00019_EV_002,2026-02-14T07:20:28Z,Validación inicial,Backoffice operativo,USR_07,Reparación,Baja,Norte,Sistema,0,NA,0.32,168,Cerrada,2,2026-02-14,sábado,4
OT_00019,OT_00019_EV_003,2026-02-14T07:57:40Z,Clasificación de WO,Backoffice operativo,USR_12,Reparación,Baja,Norte,Sistema,0,NA,0.62,168,Cerrada,3,2026-02-14,sábado,4
OT_00019,OT_00019_EV_004,2026-02-14T08:14:28Z,Asignación,Backoffice operativo,USR_12,Reparación,Baja,Norte,Sistema,0,NA,0.28,168,Cerrada,4,2026-02-14,sábado,5
OT_00019,OT_00019_EV_005,2026-02-14T09:28:16Z,Agenda coordinada,Backoffice operativo,USR_02,Reparación,Baja,Norte,Sistema,0,NA,1.23,168,Cerrada,5,2026-02-14,sábado,6
OT_00019,OT_00019_EV_006,2026-02-14T11:22:52Z,Trabajo iniciado,Técnico de campo,USR_23,Reparación,Baja,Norte,Sistema,0,NA,1.91,168,Cerrada,6,2026-02-14,sábado,8
OT_00019,OT_00019_EV_007,2026-02-14T11:58:16Z,Trabajo finalizado,Técnico de campo,USR_03,Reparación,Baja,Norte,Sistema,0,NA,0.59,168,Cerrada,7,2026-02-14,sábado,8
OT_00019,OT_00019_EV_008,2026-02-14T20:27:40Z,Validación de cierre,Supervisión de trabajo,USR_05,Reparación,Baja,Norte,Sistema,0,NA,8.49,168,Cerrada,8,2026-02-14,sábado,17
OT_00019,OT_00019_EV_009,2026-02-14T21:27:04Z,WO cerrada,Backoffice operativo,USR_12,Reparación,Baja,Norte,Sistema,0,NA,0.99,168,Cerrada,9,2026-02-14,sábado,18
OT_00020,OT_00020_EV_001,2026-02-26T12:46:46Z,WO creada,Atención al cliente,USR_16,Instalación,Media,Sur,Sistema,0,NA,0,96,Cerrada,1,2026-02-26,jueves,9
OT_00020,OT_00020_EV_002,2026-02-26T13:23:58Z,Validación inicial,Backoffice operativo,USR_07,Instalación,Media,Sur,Sistema,0,NA,0.62,96,Cerrada,2,2026-02-26,jueves,10
OT_00020,OT_00020_EV_003,2026-02-26T16:51:34Z,Solicitud de información adicional,Atención al cliente,USR_11,Instalación,Media,Sur,Sistema,1,Información incompleta,3.46,96,Cerrada,3,2026-02-26,jueves,13
OT_00020,OT_00020_EV_004,2026-02-26T20:19:10Z,Validación inicial,Backoffice operativo,USR_12,Instalación,Media,Sur,Sistema,1,Información incompleta,3.46,96,Cerrada,4,2026-02-26,jueves,17
OT_00020,OT_00020_EV_005,2026-02-26T21:18:34Z,Clasificación de WO,Backoffice operativo,USR_17,Instalación,Media,Sur,Sistema,0,NA,0.99,96,Cerrada,5,2026-02-26,jueves,18
OT_00020,OT_00020_EV_006,2026-02-26T23:01:10Z,Asignación,Backoffice operativo,USR_12,Instalación,Media,Sur,Sistema,0,NA,1.71,96,Cerrada,6,2026-02-26,jueves,20
OT_00020,OT_00020_EV_007,2026-02-27T17:08:58Z,Agenda coordinada,Backoffice operativo,USR_02,Instalación,Media,Sur,Sistema,0,NA,18.13,96,Cerrada,7,2026-02-27,viernes,14
OT_00020,OT_00020_EV_008,2026-02-27T18:03:34Z,Trabajo iniciado,Técnico de campo,USR_23,Instalación,Media,Sur,Sistema,0,NA,0.91,96,Cerrada,8,2026-02-27,viernes,15
OT_00020,OT_00020_EV_009,2026-02-27T19:37:10Z,Trabajo finalizado,Técnico de campo,USR_08,Instalación,Media,Sur,Sistema,0,NA,1.56,96,Cerrada,9,2026-02-27,viernes,16
OT_00020,OT_00020_EV_010,2026-02-28T03:17:58Z,Validación de cierre,Supervisión de trabajo,USR_20,Instalación,Media,Sur,Sistema,0,NA,7.68,96,Cerrada,10,2026-02-28,sábado,0
OT_00020,OT_00020_EV_011,2026-02-28T05:54:16Z,Corrección de cierre,Backoffice operativo,USR_27,Instalación,Media,Sur,Sistema,1,Cierre administrativo observado,2.6,96,Cerrada,11,2026-02-28,sábado,2
OT_00020,OT_00020_EV_012,2026-02-28T08:30:34Z,Validación de cierre,Supervisión de trabajo,USR_30,Instalación,Media,Sur,Sistema,1,Cierre administrativo observado,2.6,96,Cerrada,12,2026-02-28,sábado,5
OT_00020,OT_00020_EV_013,2026-02-28T09:23:22Z,WO cerrada,Backoffice operativo,USR_02,Instalación,Media,Sur,Sistema,0,NA,0.88,96,Cerrada,13,2026-02-28,sábado,6
OT_00021,OT_00021_EV_001,2026-01-13T02:35:54Z,WO creada,Atención al cliente,USR_06,Instalación,Media,Sur,Call center,0,NA,0,96,Cerrada,1,2026-01-13,lunes,23
OT_00021,OT_00021_EV_002,2026-01-13T03:05:54Z,Validación inicial,Backoffice operativo,USR_12,Instalación,Media,Sur,Call center,0,NA,0.5,96,Cerrada,2,2026-01-13,martes,0
OT_00021,OT_00021_EV_003,2026-01-13T04:14:54Z,Clasificación de WO,Backoffice operativo,USR_07,Instalación,Media,Sur,Call center,0,NA,1.15,96,Cerrada,3,2026-01-13,martes,1
OT_00021,OT_00021_EV_004,2026-01-13T05:46:42Z,Asignación,Backoffice operativo,USR_17,Instalación,Media,Sur,Call center,0,NA,1.53,96,Cerrada,4,2026-01-13,martes,2
OT_00021,OT_00021_EV_005,2026-01-14T00:49:42Z,Agenda coordinada,Backoffice operativo,USR_17,Instalación,Media,Sur,Call center,0,NA,19.05,96,Cerrada,5,2026-01-14,martes,21
OT_00021,OT_00021_EV_006,2026-01-14T04:13:42Z,Trabajo iniciado,Técnico de campo,USR_08,Instalación,Media,Sur,Call center,0,NA,3.4,96,Cerrada,6,2026-01-14,miércoles,1
OT_00021,OT_00021_EV_007,2026-01-14T05:31:06Z,Trabajo finalizado,Técnico de campo,USR_18,Instalación,Media,Sur,Call center,0,NA,1.29,96,Cerrada,7,2026-01-14,miércoles,2
OT_00021,OT_00021_EV_008,2026-01-14T12:21:30Z,Validación de cierre,Supervisión de trabajo,USR_25,Instalación,Media,Sur,Call center,0,NA,6.84,96,Cerrada,8,2026-01-14,miércoles,9
OT_00021,OT_00021_EV_009,2026-01-14T12:49:42Z,WO cerrada,Backoffice operativo,USR_07,Instalación,Media,Sur,Call center,0,NA,0.47,96,Cerrada,9,2026-01-14,miércoles,9
OT_00022,OT_00022_EV_001,2026-03-12T22:55:35Z,WO creada,Atención al cliente,USR_21,Instalación,Media,Este,Web,0,NA,0,96,Cerrada,1,2026-03-12,jueves,19
OT_00022,OT_00022_EV_002,2026-03-13T00:53:47Z,Validación inicial,Backoffice operativo,USR_17,Instalación,Media,Este,Web,0,NA,1.97,96,Cerrada,2,2026-03-13,jueves,21
OT_00022,OT_00022_EV_003,2026-03-13T02:10:35Z,Clasificación de WO,Backoffice operativo,USR_17,Instalación,Media,Este,Web,0,NA,1.28,96,Cerrada,3,2026-03-13,jueves,23
OT_00022,OT_00022_EV_004,2026-03-13T03:52:35Z,Asignación,Backoffice operativo,USR_07,Instalación,Media,Este,Web,0,NA,1.7,96,Cerrada,4,2026-03-13,viernes,0
OT_00022,OT_00022_EV_005,2026-03-13T20:20:47Z,Agenda coordinada,Backoffice operativo,USR_07,Instalación,Media,Este,Web,0,NA,16.47,96,Cerrada,5,2026-03-13,viernes,17
OT_00022,OT_00022_EV_006,2026-03-13T22:44:11Z,Trabajo iniciado,Técnico de campo,USR_08,Instalación,Media,Este,Web,0,NA,2.39,96,Cerrada,6,2026-03-13,viernes,19
OT_00022,OT_00022_EV_007,2026-03-14T01:36:23Z,Trabajo finalizado,Técnico de campo,USR_28,Instalación,Media,Este,Web,0,NA,2.87,96,Cerrada,7,2026-03-14,viernes,22
OT_00022,OT_00022_EV_008,2026-03-14T13:48:59Z,Trabajo iniciado,Técnico de campo,USR_03,Instalación,Media,Este,Web,1,Ejecución fallida,12.21,96,Cerrada,8,2026-03-14,sábado,10
OT_00022,OT_00022_EV_009,2026-03-15T02:01:35Z,Trabajo finalizado,Técnico de campo,USR_28,Instalación,Media,Este,Web,1,Ejecución fallida,12.21,96,Cerrada,9,2026-03-15,sábado,23
OT_00022,OT_00022_EV_010,2026-03-15T06:48:23Z,Validación de cierre,Supervisión de trabajo,USR_05,Instalación,Media,Este,Web,0,NA,4.78,96,Cerrada,10,2026-03-15,domingo,3
OT_00022,OT_00022_EV_011,2026-03-15T08:54:23Z,WO cerrada,Backoffice operativo,USR_07,Instalación,Media,Este,Web,0,NA,2.1,96,Cerrada,11,2026-03-15,domingo,5
OT_00023,OT_00023_EV_001,2026-02-08T04:12:16Z,WO creada,Atención al cliente,USR_11,Mantenimiento,Baja,Oeste,Call center,0,NA,0,168,Cerrada,1,2026-02-08,domingo,1
OT_00023,OT_00023_EV_002,2026-02-08T04:50:04Z,Validación inicial,Backoffice operativo,USR_27,Mantenimiento,Baja,Oeste,Call center,0,NA,0.63,168,Cerrada,2,2026-02-08,domingo,1
OT_00023,OT_00023_EV_003,2026-02-08T04:56:04Z,Clasificación de WO,Backoffice operativo,USR_02,Mantenimiento,Baja,Oeste,Call center,0,NA,0.1,168,Cerrada,3,2026-02-08,domingo,1
OT_00023,OT_00023_EV_004,2026-02-08T07:14:40Z,Asignación,Backoffice operativo,USR_02,Mantenimiento,Baja,Oeste,Call center,0,NA,2.31,168,Cerrada,4,2026-02-08,domingo,4
OT_00023,OT_00023_EV_005,2026-02-09T00:41:40Z,Agenda coordinada,Backoffice operativo,USR_02,Mantenimiento,Baja,Oeste,Call center,0,NA,17.45,168,Cerrada,5,2026-02-09,domingo,21
OT_00023,OT_00023_EV_006,2026-02-10T02:18:16Z,Contacto con cliente para reagendar,Atención al cliente,USR_16,Mantenimiento,Baja,Oeste,Call center,1,Reagendamiento,25.61,168,Cerrada,6,2026-02-10,lunes,23
OT_00023,OT_00023_EV_007,2026-02-11T03:54:52Z,Agenda coordinada,Backoffice operativo,USR_02,Mantenimiento,Baja,Oeste,Call center,1,Reagendamiento,25.61,168,Cerrada,7,2026-02-11,miércoles,0
OT_00023,OT_00023_EV_008,2026-02-11T05:30:16Z,Trabajo iniciado,Técnico de campo,USR_03,Mantenimiento,Baja,Oeste,Call center,0,NA,1.59,168,Cerrada,8,2026-02-11,miércoles,2
OT_00023,OT_00023_EV_009,2026-02-11T19:19:28Z,Solicitud de material,Técnico de campo,USR_13,Mantenimiento,Baja,Oeste,Call center,1,Falta de materiales,13.82,168,Cerrada,9,2026-02-11,miércoles,16
OT_00023,OT_00023_EV_010,2026-02-12T09:08:40Z,Material preparado,Logística / inventario,USR_29,Mantenimiento,Baja,Oeste,Call center,1,Falta de materiales,13.82,168,Cerrada,10,2026-02-12,jueves,6
OT_00023,OT_00023_EV_011,2026-02-12T22:57:52Z,Agenda coordinada,Backoffice operativo,USR_02,Mantenimiento,Baja,Oeste,Call center,1,Falta de materiales,13.82,168,Cerrada,11,2026-02-12,jueves,19
OT_00023,OT_00023_EV_012,2026-02-13T12:47:04Z,Trabajo iniciado,Técnico de campo,USR_18,Mantenimiento,Baja,Oeste,Call center,1,Falta de materiales,13.82,168,Cerrada,12,2026-02-13,viernes,9
OT_00023,OT_00023_EV_013,2026-02-13T13:23:04Z,Trabajo finalizado,Técnico de campo,USR_08,Mantenimiento,Baja,Oeste,Call center,0,NA,0.6,168,Cerrada,13,2026-02-13,viernes,10
OT_00023,OT_00023_EV_014,2026-02-13T17:05:40Z,Validación de cierre,Supervisión de trabajo,USR_20,Mantenimiento,Baja,Oeste,Call center,0,NA,3.71,168,Cerrada,14,2026-02-13,viernes,14
OT_00023,OT_00023_EV_015,2026-02-13T17:26:40Z,WO cerrada,Backoffice operativo,USR_07,Mantenimiento,Baja,Oeste,Call center,0,NA,0.35,168,Cerrada,15,2026-02-13,viernes,14
OT_00024,OT_00024_EV_001,2026-03-03T04:10:58Z,WO creada,Atención al cliente,USR_16,Reparación,Baja,Este,Call center,0,NA,0,168,Cerrada,1,2026-03-03,martes,1
OT_00024,OT_00024_EV_002,2026-03-03T06:49:22Z,Validación inicial,Backoffice operativo,USR_12,Reparación,Baja,Este,Call center,0,NA,2.64,168,Cerrada,2,2026-03-03,martes,3
OT_00024,OT_00024_EV_003,2026-03-03T07:39:28Z,Solicitud de información adicional,Atención al cliente,USR_16,Reparación,Baja,Este,Call center,1,Información incompleta,0.84,168,Cerrada,3,2026-03-03,martes,4
OT_00024,OT_00024_EV_004,2026-03-03T08:29:34Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Baja,Este,Call center,1,Información incompleta,0.84,168,Cerrada,4,2026-03-03,martes,5
OT_00024,OT_00024_EV_005,2026-03-03T08:40:58Z,Clasificación de WO,Backoffice operativo,USR_22,Reparación,Baja,Este,Call center,0,NA,0.19,168,Cerrada,5,2026-03-03,martes,5
OT_00024,OT_00024_EV_006,2026-03-03T15:23:34Z,Asignación,Backoffice operativo,USR_22,Reparación,Baja,Este,Call center,0,NA,6.71,168,Cerrada,6,2026-03-03,martes,12
OT_00024,OT_00024_EV_007,2026-03-04T00:09:10Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Baja,Este,Call center,0,NA,8.76,168,Cerrada,7,2026-03-04,martes,21
