ot_id,tipo_ot,prioridad,zona,canal_origen,sla_objetivo_horas,estado_final,fecha_creacion,fecha_cierre,lead_time_horas,cantidad_eventos,cantidad_loops,tuvo_loop,fuera_sla
OT_00754,Mantenimiento,Media,Sur,Comercial,96,Cerrada,2026-02-13T06:23:40Z,2026-02-14T11:59:40Z,29.6,11,2,1,0
OT_00755,Instalación,Media,Este,Comercial,96,Cerrada,2026-03-17T13:54:18Z,2026-03-19T14:41:42Z,48.79,15,6,1,0
OT_00756,Reparación,Alta,Centro,Web,48,Cerrada,2026-01-11T11:52:03Z,2026-01-13T22:43:03Z,58.85,13,4,1,1
OT_00757,Reparación,Media,Norte,Web,96,Cerrada,2026-01-31T13:20:41Z,2026-02-02T09:39:53Z,44.32,9,0,0,0
OT_00758,Reparación,Media,Sur,Call center,96,Cerrada,2026-02-06T00:47:13Z,2026-02-06T17:43:01Z,16.93,9,0,0,0
OT_00759,Mantenimiento,Alta,Centro,Call center,48,Cerrada,2026-03-02T12:42:06Z,2026-03-09T06:32:30Z,161.84,17,8,1,1
OT_00760,Instalación,Baja,Sur,Sistema,168,Cerrada,2026-03-09T19:50:52Z,2026-03-11T06:42:28Z,34.86,9,0,0,0
OT_00761,Reparación,Media,Oeste,Call center,96,Cerrada,2026-01-28T11:49:09Z,2026-01-31T05:40:45Z,65.86,13,4,1,0
OT_00762,Reparación,Alta,Centro,Call center,48,Cerrada,2026-01-13T04:24:29Z,2026-01-15T00:04:41Z,43.67,11,2,1,0
OT_00763,Reparación,Media,Centro,Sistema,96,Cerrada,2026-03-06T23:21:48Z,2026-03-08T16:08:00Z,40.77,9,0,0,0
OT_00764,Instalación,Media,Este,Call center,96,Cerrada,2026-03-19T13:04:39Z,2026-03-20T00:40:03Z,11.59,9,0,0,0
OT_00765,Mantenimiento,Media,Oeste,Sistema,96,Cerrada,2026-01-19T12:56:59Z,2026-01-20T11:58:47Z,23.03,9,0,0,0
OT_00766,Reparación,Baja,Oeste,Comercial,168,Cerrada,2026-03-03T22:45:12Z,2026-03-06T09:08:00Z,58.38,11,2,1,0
OT_00767,Inspección,Baja,Este,Call center,168,Cerrada,2026-02-15T11:40:04Z,2026-02-17T00:18:28Z,36.64,11,2,1,0
OT_00768,Mantenimiento,Media,Norte,Sistema,96,Cerrada,2026-03-13T22:31:16Z,2026-03-15T11:39:40Z,37.14,9,0,0,0
OT_00769,Instalación,Media,Oeste,Web,96,Cerrada,2026-01-06T15:47:15Z,2026-01-08T04:31:03Z,36.73,9,0,0,0
OT_00770,Inspección,Media,Centro,Call center,96,Cerrada,2026-03-21T19:54:30Z,2026-03-25T06:45:30Z,82.85,13,4,1,0
OT_00771,Mantenimiento,Media,Norte,Sistema,96,Cerrada,2026-03-04T15:01:17Z,2026-03-05T17:00:05Z,25.98,9,0,0,0
OT_00772,Reparación,Media,Este,Web,96,Cerrada,2026-02-23T14:18:56Z,2026-02-24T18:32:08Z,28.22,11,2,1,0
OT_00773,Reparación,Baja,Centro,Comercial,168,Cerrada,2026-03-21T04:28:37Z,2026-03-22T10:28:01Z,29.99,9,0,0,0
OT_00774,Instalación,Alta,Norte,Web,48,Cerrada,2026-03-03T22:38:05Z,2026-03-04T22:51:17Z,24.22,9,0,0,0
OT_00775,Reparación,Media,Centro,Web,96,Cerrada,2026-02-13T01:11:18Z,2026-02-14T07:56:18Z,30.75,9,0,0,0
OT_00776,Reparación,Alta,Sur,Web,48,Cerrada,2026-01-17T21:30:09Z,2026-01-19T12:25:21Z,38.92,11,2,1,0
OT_00777,Mantenimiento,Baja,Sur,Sistema,168,Cerrada,2026-01-21T07:56:39Z,2026-01-22T15:19:27Z,31.38,9,0,0,0
OT_00778,Instalación,Baja,Norte,Sistema,168,Cerrada,2026-03-01T20:27:54Z,2026-03-03T12:54:54Z,40.45,9,0,0,0
OT_00779,Reparación,Media,Este,Call center,96,Cerrada,2026-02-01T02:40:07Z,2026-02-02T04:46:43Z,26.11,9,0,0,0
OT_00780,Reparación,Media,Sur,Call center,96,Cerrada,2026-02-08T13:06:00Z,2026-02-09T18:16:12Z,29.17,9,0,0,0
OT_00781,Reparación,Baja,Este,Web,168,Cerrada,2026-03-08T02:23:01Z,2026-03-09T11:26:01Z,33.05,9,0,0,0
OT_00782,Reparación,Alta,Centro,Sistema,48,Cerrada,2026-02-26T13:39:10Z,2026-02-28T21:35:34Z,55.94,15,6,1,1
OT_00783,Instalación,Crítica,Oeste,Comercial,24,Cerrada,2026-01-17T09:17:06Z,2026-01-18T12:15:54Z,26.98,9,0,0,1
OT_00784,Reparación,Baja,Oeste,Sistema,168,Cerrada,2026-03-09T08:53:16Z,2026-03-10T04:16:40Z,19.39,9,0,0,0
OT_00785,Inspección,Media,Sur,Call center,96,Cerrada,2026-03-13T15:07:08Z,2026-03-14T18:04:44Z,26.96,9,0,0,0
OT_00786,Mantenimiento,Alta,Norte,Sistema,48,Cerrada,2026-03-04T08:49:49Z,2026-03-06T08:40:13Z,47.84,13,4,1,0
OT_00787,Reparación,Media,Centro,Comercial,96,Cerrada,2026-03-06T23:46:43Z,2026-03-07T14:07:43Z,14.35,9,0,0,0
OT_00788,Instalación,Media,Centro,Sistema,96,Cerrada,2026-01-30T19:23:43Z,2026-02-04T13:23:43Z,114,15,6,1,1
OT_00789,Reparación,Alta,Este,Call center,48,Cerrada,2026-03-31T17:22:06Z,2026-04-03T10:55:06Z,65.55,13,4,1,1
OT_00790,Reparación,Media,Oeste,Call center,96,Cerrada,2026-03-10T01:36:25Z,2026-03-11T08:52:37Z,31.27,9,0,0,0
OT_00791,Inspección,Alta,Norte,Sistema,48,Cerrada,2026-01-02T07:29:10Z,2026-01-04T21:50:10Z,62.35,15,6,1,1
OT_00792,Instalación,Media,Centro,Sistema,96,Cerrada,2026-02-18T11:32:10Z,2026-02-20T01:25:34Z,37.89,9,0,0,0
OT_00793,Reparación,Media,Oeste,Call center,96,Cerrada,2026-03-15T23:02:01Z,2026-03-17T20:35:37Z,45.56,11,2,1,0
OT_00794,Inspección,Alta,Norte,Web,48,Cerrada,2026-02-16T13:54:16Z,2026-02-17T07:47:04Z,17.88,9,0,0,0
OT_00795,Instalación,Baja,Este,Call center,168,Cerrada,2026-02-18T13:14:09Z,2026-02-19T07:07:33Z,17.89,9,0,0,0
OT_00796,Reparación,Alta,Oeste,Web,48,Cerrada,2026-01-04T15:39:23Z,2026-01-06T02:18:59Z,34.66,9,0,0,0
OT_00797,Mantenimiento,Alta,Centro,Call center,48,Cerrada,2026-02-17T12:05:55Z,2026-02-18T04:34:43Z,16.48,9,0,0,0
OT_00798,Reparación,Crítica,Oeste,Sistema,24,Cerrada,2026-03-01T21:34:37Z,2026-03-02T15:11:49Z,17.62,9,0,0,0
OT_00799,Mantenimiento,Crítica,Sur,Web,24,Cerrada,2026-02-03T03:39:10Z,2026-02-04T08:37:22Z,28.97,9,0,0,1
OT_00800,Instalación,Media,Este,Comercial,96,Cerrada,2026-02-16T08:51:54Z,2026-02-17T12:35:06Z,27.72,9,0,0,0
OT_00801,Mantenimiento,Crítica,Este,Comercial,24,Cerrada,2026-03-03T17:38:32Z,2026-03-08T13:53:32Z,116.25,17,8,1,1
OT_00802,Reparación,Alta,Este,Comercial,48,Cerrada,2026-01-07T18:17:27Z,2026-01-08T15:40:51Z,21.39,9,0,0,0
OT_00803,Reparación,Media,Este,Web,96,Cerrada,2026-01-10T05:45:55Z,2026-01-13T05:35:43Z,71.83,13,4,1,0
OT_00804,Instalación,Alta,Centro,Web,48,Cerrada,2026-01-08T00:48:34Z,2026-01-09T04:29:22Z,27.68,9,0,0,0
OT_00805,Mantenimiento,Media,Oeste,Comercial,96,Cerrada,2026-01-29T02:26:18Z,2026-01-31T15:55:06Z,61.48,13,4,1,0
OT_00806,Reparación,Baja,Este,Call center,168,Cerrada,2026-03-10T07:17:40Z,2026-03-11T23:00:16Z,39.71,9,0,0,0
OT_00807,Instalación,Media,Sur,Call center,96,Cerrada,2026-03-13T08:21:08Z,2026-03-15T13:01:56Z,52.68,9,0,0,0
OT_00808,Instalación,Media,Centro,Comercial,96,Cerrada,2026-02-21T06:18:46Z,2026-02-22T18:07:58Z,35.82,9,0,0,0
OT_00809,Inspección,Alta,Oeste,Web,48,Cerrada,2026-02-13T18:37:09Z,2026-02-15T06:34:45Z,35.96,9,0,0,0
OT_00810,Inspección,Media,Oeste,Sistema,96,Cerrada,2026-03-16T08:32:50Z,2026-03-17T17:47:50Z,33.25,9,0,0,0
OT_00811,Reparación,Media,Este,Call center,96,Cerrada,2026-03-05T13:17:17Z,2026-03-07T00:01:41Z,34.74,9,0,0,0
OT_00812,Reparación,Alta,Este,Call center,48,Cerrada,2026-03-08T01:56:51Z,2026-03-12T07:47:15Z,101.84,13,4,1,1
OT_00813,Mantenimiento,Alta,Sur,Web,48,Cerrada,2026-01-25T13:08:21Z,2026-01-26T21:53:57Z,32.76,9,0,0,0
OT_00814,Mantenimiento,Baja,Norte,Comercial,168,Cerrada,2026-03-28T22:47:37Z,2026-03-29T12:19:25Z,13.53,9,0,0,0
OT_00815,Reparación,Baja,Sur,Comercial,168,Cerrada,2026-02-09T10:17:04Z,2026-02-10T02:56:04Z,16.65,9,0,0,0
OT_00816,Reparación,Alta,Norte,Comercial,48,Cerrada,2026-03-02T16:30:30Z,2026-03-03T15:13:06Z,22.71,9,0,0,0
OT_00817,Reparación,Media,Centro,Comercial,96,Cerrada,2026-01-13T10:26:34Z,2026-01-14T14:19:22Z,27.88,9,0,0,0
OT_00818,Mantenimiento,Crítica,Norte,Call center,24,Cerrada,2026-01-14T11:58:56Z,2026-01-16T03:20:32Z,39.36,9,0,0,1
OT_00819,Instalación,Alta,Centro,Web,48,Cerrada,2026-02-22T23:33:34Z,2026-02-23T20:19:46Z,20.77,9,0,0,0
OT_00820,Reparación,Alta,Centro,Web,48,Cerrada,2026-03-29T08:53:21Z,2026-04-01T00:47:57Z,63.91,11,2,1,1
OT_00821,Mantenimiento,Alta,Este,Web,48,Cerrada,2026-02-16T06:45:09Z,2026-02-17T08:42:09Z,25.95,9,0,0,0
OT_00822,Inspección,Media,Este,Sistema,96,Cerrada,2026-03-12T21:33:46Z,2026-03-14T14:17:34Z,40.73,9,0,0,0
OT_00823,Mantenimiento,Baja,Sur,Call center,168,Cerrada,2026-02-12T06:08:51Z,2026-02-13T18:27:27Z,36.31,9,0,0,0
OT_00824,Reparación,Media,Oeste,Call center,96,Cerrada,2026-02-18T07:44:51Z,2026-02-21T19:13:39Z,83.48,15,6,1,0
OT_00825,Reparación,Alta,Este,Comercial,48,Cerrada,2026-02-18T00:31:48Z,2026-02-19T17:16:48Z,40.75,11,2,1,0
OT_00826,Mantenimiento,Crítica,Sur,Comercial,24,Cerrada,2026-03-15T03:49:22Z,2026-03-16T06:46:22Z,26.95,11,2,1,1
OT_00827,Instalación,Media,Este,Web,96,Cerrada,2026-03-26T13:23:37Z,2026-03-28T05:03:49Z,39.67,9,0,0,0
OT_00828,Mantenimiento,Media,Norte,Sistema,96,Cerrada,2026-01-10T07:34:57Z,2026-01-12T04:41:33Z,45.11,9,0,0,0
OT_00829,Instalación,Media,Oeste,Sistema,96,Cerrada,2026-03-28T10:06:17Z,2026-03-29T23:21:17Z,37.25,9,0,0,0
OT_00830,Mantenimiento,Baja,Centro,Web,168,Cerrada,2026-01-23T05:04:17Z,2026-01-25T02:39:41Z,45.59,9,0,0,0
OT_00831,Mantenimiento,Crítica,Sur,Web,24,Cerrada,2026-02-20T15:59:48Z,2026-02-22T18:47:48Z,50.8,11,2,1,1
OT_00832,Mantenimiento,Media,Centro,Web,96,Cerrada,2026-01-12T00:38:29Z,2026-01-13T00:28:17Z,23.83,9,0,0,0
OT_00833,Inspección,Media,Norte,Sistema,96,Cerrada,2026-01-07T13:20:00Z,2026-01-08T06:27:48Z,17.13,9,0,0,0
OT_00834,Mantenimiento,Baja,Centro,Call center,168,Cerrada,2026-03-28T17:55:57Z,2026-03-30T20:20:33Z,50.41,9,0,0,0
OT_00835,Instalación,Alta,Centro,Sistema,48,Cerrada,2026-03-01T00:47:04Z,2026-03-01T23:36:52Z,22.83,9,0,0,0
OT_00836,Instalación,Media,Norte,Call center,96,Cerrada,2026-03-09T10:22:34Z,2026-03-10T19:00:22Z,32.63,9,0,0,0
OT_00837,Inspección,Media,Sur,Sistema,96,Cerrada,2026-01-31T10:11:46Z,2026-02-01T14:27:58Z,28.27,9,0,0,0
OT_00838,Instalación,Media,Centro,Web,96,Cerrada,2026-01-06T14:16:00Z,2026-01-08T15:19:36Z,49.06,11,2,1,0
OT_00839,Inspección,Baja,Sur,Web,168,Cerrada,2026-03-31T19:09:39Z,2026-04-02T16:22:51Z,45.22,9,0,0,0
OT_00840,Mantenimiento,Baja,Sur,Web,168,Cerrada,2026-03-17T02:39:07Z,2026-03-19T08:00:43Z,53.36,11,2,1,0
OT_00841,Instalación,Media,Centro,Web,96,Cerrada,2026-02-20T05:51:22Z,2026-02-21T16:17:46Z,34.44,9,0,0,0
OT_00842,Inspección,Baja,Oeste,Call center,168,Cerrada,2026-03-28T12:22:27Z,2026-03-29T07:49:27Z,19.45,9,0,0,0
OT_00843,Instalación,Baja,Este,Sistema,168,Cerrada,2026-03-03T21:53:05Z,2026-03-06T12:09:17Z,62.27,13,4,1,0
OT_00844,Reparación,Media,Norte,Sistema,96,Cerrada,2026-02-18T08:36:17Z,2026-02-21T10:36:53Z,74.01,11,2,1,0
OT_00845,Mantenimiento,Crítica,Sur,Web,24,Cerrada,2026-02-23T07:42:08Z,2026-02-24T00:29:32Z,16.79,9,0,0,0
OT_00846,Reparación,Baja,Oeste,Sistema,168,Cerrada,2026-01-05T22:23:46Z,2026-01-07T18:55:34Z,44.53,11,2,1,0
OT_00847,Instalación,Crítica,Este,Call center,24,Cerrada,2026-03-27T20:14:06Z,2026-03-28T17:17:06Z,21.05,9,0,0,0
OT_00848,Mantenimiento,Alta,Sur,Sistema,48,Cerrada,2026-01-27T02:34:59Z,2026-01-30T04:10:59Z,73.6,11,2,1,1
OT_00849,Mantenimiento,Media,Norte,Call center,96,Cerrada,2026-03-29T01:41:28Z,2026-04-02T11:31:52Z,105.84,17,8,1,1
OT_00850,Instalación,Baja,Este,Call center,168,Cerrada,2026-03-24T15:02:14Z,2026-03-26T02:28:02Z,35.43,9,0,0,0
OT_00851,Mantenimiento,Crítica,Oeste,Call center,24,Cerrada,2026-02-04T15:45:35Z,2026-02-05T22:33:35Z,30.8,11,2,1,1
OT_00852,Inspección,Crítica,Centro,Comercial,24,Cerrada,2026-02-05T03:12:21Z,2026-02-06T07:56:09Z,28.73,9,0,0,1
OT_00853,Reparación,Alta,Oeste,Call center,48,Cerrada,2026-01-09T17:59:22Z,2026-01-11T11:14:58Z,41.26,13,4,1,0
OT_00854,Mantenimiento,Media,Norte,Web,96,Cerrada,2026-01-27T17:25:03Z,2026-01-28T16:58:39Z,23.56,11,2,1,0
OT_00855,Reparación,Media,Norte,Call center,96,Cerrada,2026-01-11T17:02:48Z,2026-01-12T21:08:48Z,28.1,9,0,0,0
OT_00856,Mantenimiento,Baja,Sur,Call center,168,Cerrada,2026-02-22T04:45:17Z,2026-02-24T18:56:41Z,62.19,11,2,1,0
OT_00857,Mantenimiento,Baja,Este,Sistema,168,Cerrada,2026-03-06T01:34:59Z,2026-03-07T11:41:35Z,34.11,9,0,0,0
OT_00858,Inspección,Media,Sur,Web,96,Cerrada,2026-02-16T12:55:54Z,2026-02-17T23:38:30Z,34.71,11,2,1,0
OT_00859,Reparación,Media,Sur,Comercial,96,Cerrada,2026-03-07T13:46:41Z,2026-03-08T11:40:41Z,21.9,9,0,0,0
OT_00860,Instalación,Alta,Oeste,Call center,48,Cerrada,2026-02-16T21:28:39Z,2026-02-19T16:17:51Z,66.82,15,6,1,1
OT_00861,Reparación,Baja,Centro,Call center,168,Cerrada,2026-03-03T10:06:34Z,2026-03-04T22:50:22Z,36.73,11,2,1,0
OT_00862,Mantenimiento,Media,Centro,Web,96,Cerrada,2026-03-18T01:24:26Z,2026-03-19T21:26:14Z,44.03,11,2,1,0
OT_00863,Mantenimiento,Media,Centro,Web,96,Cerrada,2026-02-18T05:13:52Z,2026-02-19T21:11:28Z,39.96,9,0,0,0
OT_00864,Reparación,Media,Norte,Call center,96,Cerrada,2026-02-16T01:56:26Z,2026-02-16T15:19:50Z,13.39,9,0,0,0
OT_00865,Mantenimiento,Alta,Norte,Web,48,Cerrada,2026-03-29T00:28:59Z,2026-03-29T23:37:59Z,23.15,9,0,0,0
OT_00866,Reparación,Alta,Oeste,Comercial,48,Cerrada,2026-03-15T03:37:30Z,2026-03-16T11:00:54Z,31.39,9,0,0,0
OT_00867,Reparación,Baja,Oeste,Sistema,168,Cerrada,2026-01-28T13:27:01Z,2026-01-30T12:17:25Z,46.84,9,0,0,0
OT_00868,Mantenimiento,Media,Este,Call center,96,Cerrada,2026-02-17T19:12:33Z,2026-02-19T01:28:09Z,30.26,9,0,0,0
OT_00869,Instalación,Media,Centro,Web,96,Cerrada,2026-03-09T21:57:18Z,2026-03-10T16:11:42Z,18.24,9,0,0,0
OT_00870,Instalación,Baja,Sur,Sistema,168,Cerrada,2026-02-22T21:44:43Z,2026-02-24T17:09:19Z,43.41,9,0,0,0
OT_00871,Instalación,Baja,Centro,Comercial,168,Cerrada,2026-03-11T10:08:39Z,2026-03-12T14:47:39Z,28.65,9,0,0,0
OT_00872,Instalación,Baja,Oeste,Comercial,168,Cerrada,2026-03-10T17:32:43Z,2026-03-12T00:42:55Z,31.17,9,0,0,0
OT_00873,Instalación,Media,Este,Comercial,96,Cerrada,2026-01-09T11:04:51Z,2026-01-10T13:49:51Z,26.75,9,0,0,0
OT_00874,Instalación,Alta,Sur,Call center,48,Cerrada,2026-03-17T03:59:10Z,2026-03-19T17:26:10Z,61.45,9,0,0,1
OT_00875,Inspección,Media,Centro,Comercial,96,Cerrada,2026-02-22T05:36:13Z,2026-02-23T09:19:25Z,27.72,9,0,0,0
OT_00876,Instalación,Media,Oeste,Call center,96,Cerrada,2026-01-26T10:16:16Z,2026-01-27T22:22:16Z,36.1,9,0,0,0
OT_00877,Instalación,Baja,Norte,Call center,168,Cerrada,2026-03-25T05:11:31Z,2026-03-26T18:01:55Z,36.84,9,0,0,0
OT_00878,Instalación,Crítica,Centro,Web,24,Cerrada,2026-01-18T19:58:22Z,2026-01-21T04:16:58Z,56.31,9,0,0,1
OT_00879,Instalación,Media,Centro,Comercial,96,Cerrada,2026-02-23T00:32:08Z,2026-02-24T21:26:08Z,44.9,9,0,0,0
OT_00880,Instalación,Baja,Este,Call center,168,Cerrada,2026-03-09T20:57:00Z,2026-03-11T12:20:24Z,39.39,9,0,0,0
OT_00881,Reparación,Baja,Oeste,Call center,168,Cerrada,2026-02-02T15:10:11Z,2026-02-05T05:05:23Z,61.92,13,4,1,0
OT_00882,Instalación,Media,Este,Web,96,Cerrada,2026-02-05T21:26:09Z,2026-02-08T12:47:45Z,63.36,15,6,1,0
OT_00883,Mantenimiento,Crítica,Sur,Web,24,Cerrada,2026-03-11T08:15:41Z,2026-03-11T19:41:29Z,11.43,9,0,0,0
OT_00884,Inspección,Baja,Oeste,Web,168,Cerrada,2026-02-28T13:21:39Z,2026-03-02T19:49:15Z,54.46,9,0,0,0
OT_00885,Inspección,Baja,Centro,Sistema,168,Cerrada,2026-02-26T22:25:18Z,2026-02-28T02:02:30Z,27.62,9,0,0,0
OT_00886,Reparación,Media,Sur,Call center,96,Cerrada,2026-01-25T09:21:09Z,2026-01-27T07:27:45Z,46.11,9,0,0,0
OT_00887,Mantenimiento,Media,Sur,Call center,96,Cerrada,2026-01-25T14:17:00Z,2026-01-29T03:41:36Z,85.41,13,4,1,0
OT_00888,Reparación,Media,Este,Call center,96,Cerrada,2026-01-17T11:41:11Z,2026-01-19T00:36:59Z,36.93,13,4,1,0
OT_00889,Instalación,Alta,Este,Call center,48,Cerrada,2026-02-03T13:44:28Z,2026-02-04T18:33:40Z,28.82,9,0,0,0
OT_00890,Instalación,Alta,Oeste,Sistema,48,Cerrada,2026-02-15T01:34:33Z,2026-02-15T23:20:09Z,21.76,9,0,0,0
OT_00891,Reparación,Baja,Oeste,Comercial,168,Cerrada,2026-02-12T09:12:20Z,2026-02-13T04:20:08Z,19.13,9,0,0,0
OT_00892,Reparación,Baja,Oeste,Sistema,168,Cerrada,2026-01-10T14:05:48Z,2026-01-13T08:12:24Z,66.11,11,2,1,0
OT_00893,Instalación,Media,Sur,Comercial,96,Cerrada,2026-01-29T20:30:26Z,2026-01-31T09:34:02Z,37.06,9,0,0,0
OT_00894,Inspección,Alta,Oeste,Call center,48,Cerrada,2026-03-03T22:24:05Z,2026-03-05T04:07:53Z,29.73,9,0,0,0
OT_00895,Reparación,Crítica,Este,Web,24,Cerrada,2026-02-09T19:41:47Z,2026-02-11T01:25:35Z,29.73,11,2,1,1
OT_00896,Instalación,Media,Norte,Web,96,Cerrada,2026-01-17T21:12:01Z,2026-01-19T00:39:01Z,27.45,9,0,0,0
OT_00897,Instalación,Media,Norte,Web,96,Cerrada,2026-03-27T11:12:28Z,2026-03-28T05:49:04Z,18.61,9,0,0,0
OT_00898,Reparación,Baja,Centro,Call center,168,Cerrada,2026-02-15T19:43:49Z,2026-02-18T05:31:49Z,57.8,13,4,1,0
OT_00899,Reparación,Alta,Oeste,Web,48,Cerrada,2026-01-18T03:15:22Z,2026-01-19T08:26:10Z,29.18,9,0,0,0
OT_00900,Instalación,Alta,Norte,Web,48,Cerrada,2026-02-03T22:09:17Z,2026-02-05T09:36:17Z,35.45,9,0,0,0
OT_00901,Instalación,Baja,Este,Web,168,Cerrada,2026-01-11T15:40:30Z,2026-01-12T18:15:18Z,26.58,9,0,0,0
OT_00902,Mantenimiento,Crítica,Sur,Web,24,Cerrada,2026-03-19T00:28:32Z,2026-03-20T02:24:20Z,25.93,9,0,0,1
OT_00903,Instalación,Baja,Sur,Call center,168,Cerrada,2026-03-09T18:53:03Z,2026-03-11T09:33:15Z,38.67,9,0,0,0
OT_00904,Mantenimiento,Alta,Oeste,Web,48,Cerrada,2026-01-08T17:38:42Z,2026-01-09T20:16:30Z,26.63,9,0,0,0
OT_00905,Instalación,Media,Oeste,Web,96,Cerrada,2026-02-04T23:18:53Z,2026-02-06T17:23:05Z,42.07,11,2,1,0
OT_00906,Reparación,Alta,Este,Call center,48,Cerrada,2026-02-13T13:46:59Z,2026-02-14T21:22:59Z,31.6,9,0,0,0
OT_00907,Mantenimiento,Alta,Este,Call center,48,Cerrada,2026-02-28T05:12:18Z,2026-03-02T10:53:42Z,53.69,11,2,1,1
OT_00908,Reparación,Media,Este,Web,96,Cerrada,2026-01-19T09:47:49Z,2026-01-20T11:41:49Z,25.9,9,0,0,0
OT_00909,Instalación,Alta,Centro,Sistema,48,Cerrada,2026-03-03T16:56:25Z,2026-03-04T18:51:01Z,25.91,9,0,0,0
OT_00910,Reparación,Baja,Este,Comercial,168,Cerrada,2026-01-16T06:10:13Z,2026-01-17T14:04:49Z,31.91,9,0,0,0
OT_00911,Mantenimiento,Alta,Oeste,Sistema,48,Cerrada,2026-01-27T07:50:44Z,2026-01-28T09:12:56Z,25.37,9,0,0,0
OT_00912,Reparación,Media,Norte,Web,96,Cerrada,2026-01-29T19:29:39Z,2026-02-02T09:49:27Z,86.33,11,2,1,0
OT_00913,Reparación,Media,Sur,Call center,96,Cerrada,2026-02-03T14:35:23Z,2026-02-05T10:59:59Z,44.41,15,6,1,0
OT_00914,Mantenimiento,Baja,Sur,Call center,168,Cerrada,2026-02-02T04:13:17Z,2026-02-04T03:48:05Z,47.58,9,0,0,0
OT_00915,Mantenimiento,Alta,Sur,Sistema,48,Cerrada,2026-01-14T06:54:11Z,2026-01-15T16:12:11Z,33.3,11,2,1,0
OT_00916,Inspección,Baja,Sur,Web,168,Cerrada,2026-01-19T20:41:07Z,2026-01-20T22:53:43Z,26.21,9,0,0,0
OT_00917,Mantenimiento,Baja,Centro,Call center,168,Cerrada,2026-02-19T03:03:01Z,2026-02-20T07:45:37Z,28.71,11,2,1,0
OT_00918,Mantenimiento,Crítica,Oeste,Sistema,24,Cerrada,2026-01-27T03:06:18Z,2026-01-29T04:02:06Z,48.93,11,2,1,1
OT_00919,Reparación,Alta,Sur,Call center,48,Cerrada,2026-03-29T04:50:42Z,2026-03-30T14:31:30Z,33.68,9,0,0,0
OT_00920,Inspección,Media,Centro,Comercial,96,Cerrada,2026-01-06T13:55:54Z,2026-01-07T22:57:42Z,33.03,9,0,0,0
OT_00921,Mantenimiento,Baja,Sur,Sistema,168,Cerrada,2026-01-30T15:28:12Z,2026-01-31T18:19:48Z,26.86,9,0,0,0
OT_00922,Mantenimiento,Alta,Sur,Call center,48,Cerrada,2026-03-18T18:31:25Z,2026-03-21T12:21:49Z,65.84,13,4,1,1
OT_00923,Instalación,Alta,Norte,Call center,48,Cerrada,2026-02-23T01:50:50Z,2026-02-23T17:17:50Z,15.45,9,0,0,0
OT_00924,Mantenimiento,Media,Oeste,Sistema,96,Cerrada,2026-03-05T05:45:41Z,2026-03-06T07:46:53Z,26.02,9,0,0,0
OT_00925,Mantenimiento,Alta,Centro,Call center,48,Cerrada,2026-02-24T15:32:23Z,2026-02-26T07:37:47Z,40.09,9,0,0,0
OT_00926,Reparación,Media,Centro,Web,96,Cerrada,2026-03-17T23:06:43Z,2026-03-20T17:11:31Z,66.08,13,4,1,0
OT_00927,Inspección,Baja,Norte,Sistema,168,Cerrada,2026-01-12T08:39:20Z,2026-01-14T12:33:56Z,51.91,9,0,0,0
OT_00928,Reparación,Alta,Sur,Comercial,48,Cerrada,2026-03-13T07:18:00Z,2026-03-15T17:03:00Z,57.75,11,2,1,1
OT_00929,Inspección,Alta,Este,Call center,48,Cerrada,2026-01-20T07:16:58Z,2026-01-21T19:44:34Z,36.46,9,0,0,0
OT_00930,Mantenimiento,Media,Sur,Web,96,Cerrada,2026-02-17T06:24:54Z,2026-02-18T10:44:06Z,28.32,9,0,0,0
OT_00931,Reparación,Baja,Norte,Web,168,Cerrada,2026-02-16T21:37:01Z,2026-02-19T02:01:37Z,52.41,11,2,1,0
OT_00932,Mantenimiento,Media,Oeste,Comercial,96,Cerrada,2026-01-16T10:55:38Z,2026-01-18T00:20:50Z,37.42,9,0,0,0
OT_00933,Reparación,Alta,Sur,Comercial,48,Cerrada,2026-03-02T20:10:33Z,2026-03-05T00:02:09Z,51.86,11,2,1,1
OT_00934,Reparación,Media,Centro,Call center,96,Cerrada,2026-01-06T22:49:51Z,2026-01-09T03:33:03Z,52.72,11,2,1,0
OT_00935,Reparación,Alta,Norte,Comercial,48,Cerrada,2026-03-10T00:29:23Z,2026-03-15T09:16:47Z,128.79,15,6,1,1
OT_00936,Mantenimiento,Alta,Norte,Web,48,Cerrada,2026-02-12T20:25:23Z,2026-02-16T01:52:59Z,77.46,15,6,1,1
OT_00937,Reparación,Media,Centro,Call center,96,Cerrada,2026-02-26T16:32:13Z,2026-03-01T15:10:01Z,70.63,13,4,1,0
OT_00938,Reparación,Baja,Oeste,Call center,168,Cerrada,2026-02-26T20:37:59Z,2026-03-01T13:12:11Z,64.57,11,2,1,0
OT_00939,Reparación,Media,Centro,Call center,96,Cerrada,2026-03-10T09:40:14Z,2026-03-12T04:29:26Z,42.82,11,2,1,0
OT_00940,Instalación,Media,Norte,Call center,96,Cerrada,2026-02-19T09:38:33Z,2026-02-21T17:13:21Z,55.58,11,2,1,0
OT_00941,Instalación,Media,Norte,Sistema,96,Cerrada,2026-03-12T23:05:41Z,2026-03-13T20:08:41Z,21.05,9,0,0,0
